scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-635sqft-004G,0,1.0,635,4110.0,2026-06-06,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio G,Floor 4,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-635sqft-015G,0,1.0,635,4112.0,2026-05-28,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-26,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio G,Floor 15,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-629sqft-009F,0,1.0,629,4152.0,2026-04-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-12,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio F,Floor 9,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-647sqft-012E,0,1.0,647,4194.0,2026-04-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio E,Floor 12,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-647sqft-015E,0,1.0,647,4215.0,2026-05-12,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio E,Floor 15,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-592sqft-008C,1,1.0,592,4914.0,2026-06-02,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom C,Floor 8,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-592sqft-011C,1,1.0,592,4935.0,2026-05-08,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom C,Floor 11,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-592sqft-015C,1,1.0,592,4958.0,2026-04-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom C,Floor 15,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-592sqft-013C,1,1.0,592,4969.0,2026-05-23,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom C,Floor 13,2501
2026-04-26,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-795sqft-002K,1,1.0,795,5415.0,2026-05-02,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom 2K,Floor 2,2501
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-574sqft-15E,1,1.0,574,4816.0,2026-06-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-26,2026-04-26,NY,Manhattan,40.740588,-73.979595,E,Floor 15,2763
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-795sqft-11A,1,1.0,795,4938.0,2026-04-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.740588,-73.979595,A,Floor 11,2763
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-634sqft-17L,1,1.0,634,4984.0,2026-07-17,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-19,2026-04-26,NY,Manhattan,40.740588,-73.979595,L,Floor 17,2763
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-626sqft-26N,1,1.0,626,5006.0,2026-06-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-26,2026-04-26,NY,Manhattan,40.740588,-73.979595,N,Floor 26,2763
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-706sqft-22D,1,1.0,706,5028.0,2026-06-09,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-19,2026-04-26,NY,Manhattan,40.740588,-73.979595,D,Floor 22,2763
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-706sqft-20D,1,1.0,706,5061.0,2026-04-26,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-04,2026-04-26,NY,Manhattan,40.740588,-73.979595,D,Floor 20,2763
2026-04-26,EQR,Parc East Apartments,"240 East 27th Street, Manhattan, NY 10016",New York,EQR-parc-east-apartments-1br-795sqft-5A,1,1.0,795,5091.0,2026-07-03,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/parc-east-apartments,2026-04-12,2026-04-26,NY,Manhattan,40.740588,-73.979595,A,Floor 5,2763
