scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-665sqft-11H,1,1.0,665,5380.0,2026-12-05,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,4966.15,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-08-23,2026-09-06,,,,,One Bedroom H,11,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-665sqft-17H,1,1.0,665,5485.0,2026-12-11,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,5063.08,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-07-19,2026-09-06,,,,,One Bedroom H,17,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-665sqft-22H,1,1.0,665,5390.0,2026-10-03,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,4975.38,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-07-19,2026-09-06,,,,,One Bedroom H,22,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-738sqft-11G,1,1.0,738,6035.0,2026-12-02,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,5570.77,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-08-15,2026-09-06,,,,,One Bedroom w/Home Office G,11,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-667sqft-02L,1,1.0,667,5183.0,2026-09-06,11,True,hard,Save up to 1 Month off rent!,months_free,1.0,9.09,9.09,4711.82,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-07-19,2026-09-06,,,,,One Bedroom L,2,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-781sqft-17F,1,1.0,781,5951.0,2026-10-16,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,5493.23,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-09-03,2026-09-06,,,,,One Bedroom w/Home Office F,17,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-782sqft-12E,1,1.0,782,6358.0,2026-11-28,12,True,hard,Save up to 1 Month off rent!,months_free,1.0,8.33,8.33,5828.17,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-08-02,2026-09-06,,,,,One Bedroom w/Alcove E,12,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-782sqft-17E,1,1.0,782,6037.0,2026-10-03,11,True,hard,Save up to 1 Month off rent!,months_free,1.0,9.09,9.09,5488.18,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-08-02,2026-09-06,,,,,One Bedroom w/Alcove E,17,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-782sqft-19E,1,1.0,782,5897.0,2026-10-02,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,5443.38,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-08-02,2026-09-06,,,,,One Bedroom w/Alcove E,19,37395
2026-09-06,UDR,10 Hanover Square,,New York,UDR-10-hanover-square-1br-782sqft-20E,1,1.0,782,5891.0,2026-10-03,13,True,hard,Save up to 1 Month off rent!,months_free,1.0,7.69,7.69,5437.85,https://www.udr.com/new-york-city-apartments/lower-manhattan/10-hanover-square/,2026-08-02,2026-09-06,,,,,One Bedroom w/Alcove E,20,37395
